"GUID","Catalogusnummer","Beschrijving","notities","spatials","categorieen","Datering_vroegst","Datering_laatst","licentie","Auteursrechthouder","Vervaardiger","cxtwd_uitgdruk","Afmeting","Afmeting_2"
"E1FBA84225F15DCA9A67FF9ABE92630E","171240","Afbeelding van het overladen van gasbuizen te Tiel ten behoeve van de aanleg van het landelijke aardgasnetwerk.","NS fotonummer 18425  ","","","01-06-1964","30-06-1964","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"E9BC97C4620850128F0643FE0C3AFA25","171401","Afbeelding van treinreizigers op het derde perron van het N.S.-station Den Haag C.S. te Den Haag.","NS fotonummer 27949.  ","","https://commons.wikimedia.org/wiki/Category:560_Den_Haag_CS|https://commons.wikimedia.org/wiki/Category:Den_Haag_Central_station","01-04-1977","30-04-1977","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"ED3732FA57EE5153B459A22BDD74E003","152894","Afbeelding van instappende reizigers in een D-trein.","  ","","","01-11-1973","30-11-1973","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"E3579FC2749F5B0EB965FED26E4130A5","170093","Gezicht op het S.S.-station Rotterdam Maas te Rotterdam.","De afbeelding behoort tot de collectie De Pater. Maasstation - Rotterdam. recto, l.b. ","","https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1905","31-12-1915","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"55F7B3E1A1BC542B808AC717F3FC33EB","169160","Gezicht op de Daalsetunnel te Utrecht.","N.S. fotonummer 23392.  ","http://www.wikidata.org/entity/Q18986451","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Tunnels_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-04-1970","30-04-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"009D2975AC7A590693A5B79D2ED04F0B","166879","Interieur van het N.S.-station Zwolle te Zwolle: kantine van de S.O.V. (Spoorweg Onthouders Vereniging).","  ","","https://commons.wikimedia.org/wiki/Category:603_Zwolle|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Zwolle_train_station","13-02-1958","13-02-1958","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 24 cm","hoogte 18 cm"
"B8FD13F49F2751CA95358656173D6E10","161700","Gezicht op het N.S.-station Hengelo te Hengelo.","Afbeelding behoort tot de Collectie De Pater. Hengelo (O) Station ","","","01-01-1925","31-12-1932","Publiek Domein 1.0",,,,"breedte 14 cm","hoogte 9 cm"
"BC7C018BEDBB5E4795CAF1876E511FFB","169551","Afbeelding van de silowagen nr. NS 99004 (type U, serie 99000-99099) van de N.S. op het terrein van de Wagenwerkplaats te Amersfoort.","NS fotonummer 13930  ","","https://commons.wikimedia.org/wiki/Category:900_Amersfoort_Hoofdwerkplaats|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands","05-11-1958","05-11-1958","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 13 cm"
"B42C91C8A73D59CFB12FB77556BEC707","165238","Gezicht op het H.S.M.-station Het Loo te Apeldoorn.","De afbeelding behoort tot de collectie De Pater. Apeldoorn, Station Het Loo recto, m.b. ","","https://commons.wikimedia.org/wiki/Category:207_Apeldoorn-Hattemerbroek|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1910","31-12-1920","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"FDE3EA01E64157B9B2CD854811E90F9C","164058","Afbeelding van de burgemeester van Zutphen (midden) en dr. ir. F. Q. den Hollander (rechts, president-directeur van de N.S.) in de hal van het N.S.-station Zutphen te Zutphen, tijdens de officiële opening van het nieuwe stationsgebouw.","Afbeelding behoort tot de Collectie De Pater.  ","","","28-05-1952","28-05-1952","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 23 cm","hoogte 17 cm"
"82E115A84C0E522F8ED675C0C3232029","166886","Afbeelding van de dankdienst voor personeel van de Nederlandse Spoorwegen in de Domkerk te Utrecht, kort na de bevrijding, met zittende in het midden president-directeur ir. W. Hupkes.","  ","","","01-05-1945","31-12-1945","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 24 cm","hoogte 18 cm"
"E3F4EE717477551A8825BCDFF612AD17","171805","Afbeelding van het electrische treinstel nr. 1970 (mat. 1954, plan P) van de N.S.","NS fotonummer 23470 / 23471  ","","","01-04-1970","30-04-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"4A673CA67AD35397B8FF1D3A90DC2539","171910","Afbeelding van de opening van de vernieuwde hal van het N.S.-station Leeuwarden te Leeuwarden, met links burgemeester J.S. Brandsma en rechts J.A. Muetstege (chef exploitatie van het district noord-oost van de N.S.).","NS fotonummer 24236  ","","https://commons.wikimedia.org/wiki/Category:550_Leeuwarden|https://commons.wikimedia.org/wiki/Category:Mayors_of_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Opening_ceremonies_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Station_Leeuwarden|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","10-02-1971","10-02-1971","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"257307D18A4D5D51944D44A95DBC905A","151685","Afbeelding van het electrische treinstel nr. 711 (Mat. 1954, plan F) van de N.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","23-05-1956","23-05-1956","CC BY 4.0","Nederlandse Spoorwegen","Hessels, L. (Nederlandse Spoorwegen), fotograaf",,"hoogte 13 cm","breedte 13 cm"
"6700712CB3DB5CAB9B869ADD88A71F63","167731","Afbeelding van een conducteur tijdens het geven van het vertreksein voor een trein op het N.S.-station Utrecht C.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-03-1970","31-03-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"41B2103E3A7B5C34807C3E94A75E104F","156680","Afbeelding van de schoorsteenmantel in de wachtkamer van het koninklijk paviljoen van het N.S.-station Amsterdam C.S. te Amsterdam.","Lit.: H. Romers, Spoorwegarchitectuur inNederland. 1841/1938 (Zutphen 2000), 107-109.  ","","","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"DE25755B6C7452BE8438F9EF420F7D55","151033","Afbeelding van een voorbijsnellende trein met internationale rijtuigen van de Deutsche Bundesbahn (D.B.) ter hoogte van Arnhem.","  ","","https://commons.wikimedia.org/wiki/Category:507_Velperbroek_Aansluiting|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-06-1978","30-06-1978","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 18 cm","breedte 13 cm"
"12C73FCEB74353D59DDCFBBF3FE35231","162855","Gezicht op de halte Café Unie van de S.S. te Velp.","Afbeelding behoort tot de Collectie De Pater.  ","","","01-01-1899","31-12-1904","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"5F9CCB396872587BBCF6992CCA59D7B8","156627","Afbeelding van een stenen reliëf voorstellende één van de vier windrichtingen aan de voorgevel van het N.S.-station Amsterdam C.S. te Amsterdam.","Lit.: W. van Leeuwen & H. Romers, Een spoor van verbeelding. 150 Jaar monumentale kunst en decoratie aan Nederlandse stationsgebouwen, (Zutphen 1988), 81. H. Romers, Spoorwegarchitectuur inNederland. 1841/1938 (Zutphen 2000), 102-105.  ","","","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"90F1C4C436595EA99FD4AD87156194D6","171599","Afbeelding van de overslag van containers van Frico Holland op de Container Terminal Amsterdam in de Westhaven te Amsterdam.","NS fotonummer 21321  ","","https://commons.wikimedia.org/wiki/Category:486_Amsterdam_Westhaven|https://commons.wikimedia.org/wiki/Category:Shipping_containers_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-06-1967","30-06-1967","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"1E409543FD725A708B318B6055A1CD25","162822","Gezicht op het S.S.-station Amsterdam Weesperpoort te Amsterdam.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1907","31-12-1912","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"2B49C46EE9F75342B30F1223E5449E41","169686","Interieur van de instructiewagen 159002 van de N.S.","NS fotonummer 1976  ","","","04-07-1938","04-07-1938","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"366A5DACB0185432A0A3ABB16D68E768","170765","Afbeelding van de toegang naar de roltrappen op één van de perrons van het N.S.-station Utrecht C.S., met pictogrammen in de nieuwe huisstijl.","NS fotonummer 25167  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-01-1971","31-12-1971","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"4C7B0DC5387153B882A41541C2757937","167827","Afbeelding van het lossen van pakketjes uit het bagagerijtuig van een internationale trein op het perron van het N.S.-station Utrecht C.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-01-1982","31-12-1985","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"B5F2DBB23E675566987E9AE47FBE593E","152518","Interieur van het N.S.-station Leiden te Leiden: hal met loketten.","  ","","https://commons.wikimedia.org/wiki/Category:534_Leiden|https://commons.wikimedia.org/wiki/Category:Leiden_Central_station|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","14-04-1953","14-04-1953","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"322621E169975ACB95F2E06D0221F786","154390","Interieur van de kantine in het Hoofdgebouw III (HGB III, ) van de N.S. te Utrecht tijdens de verbouwing.","  ","","","01-01-1981","31-12-1981","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"5BE93EC0769B5EC6A11AB5C3646E95F5","169789","Afbeelding van een vrouw die instapt in de internationale trein ""Rheingold"" op het N.S.-station Amsterdam Amstel te Amsterdam.","NS fotonummer 16853.  ","","https://commons.wikimedia.org/wiki/Category:096_Amsterdam_Muiderpoort-Amsterdam_Duivendrecht|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","26-05-1962","26-05-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"2D9A2CFAE2245122BD82CC105B5D135B","152280","Afbeelding van de door oorlogshandelingen vernielde koninklijke trein van de N.S. te Kesteren. Van rechts naar links keukenwagen NS 5, salonrijtuig NS 2, salonrijtuig NS 3 en een onbekend rijtuig.","  ","","https://commons.wikimedia.org/wiki/Category:042_Vork-Kesteren|https://commons.wikimedia.org/wiki/Category:043_Kesteren-Geldermalsen|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:World_War_II_damage_in_the_Netherlands","01-02-1946","31-12-1947","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"7FD2B89AAD35562598594EA3A2AE5FA3","163722","Gezicht op de noordelijke uitgang van het N.S.-station Utrecht C.S. te Utrecht, tijdens herstel van de schade na de brand van 17 december 1938.  N.B. De afbeelding maakt deel uit van een serie foto's met betrekking tot de Spoorwegwerken te Utrecht.","Afbeelding behoort tot de Collectie De Pater.  ","","","25-07-1939","25-07-1939","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"85EF28BEDABC527B8BDF480220554326","171934","Afbeelding rangeerders bij de autoslaaptrein op het N.S.-station 's -Hertogenbosch te 's-Hertogenbosch.","  ","","https://commons.wikimedia.org/wiki/Category:%27s-Hertogenbosch_train_station|https://commons.wikimedia.org/wiki/Category:614_'s-Hertogenbosch","01-01-1970","31-12-1975","CC BY 4.0","Het Utrechts Archief","Stenvert, J., fotograaf",,"breedte 17 cm","hoogte 12 cm"
"A5FD8DA4537250EFBA6864D245B9C420","151118","Afbeelding van de electrische locomotief nr. 1117 (serie 1100) van de N.S. met goederenwagens te Utrecht (Lunetten).","  ","","https://commons.wikimedia.org/wiki/Category:547_Lunetten_Aansluiting|https://commons.wikimedia.org/wiki/Category:Freight|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-08-1961","31-08-1961","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"8EA15838DCB25556B67956B148919CE8","166467","Afbeelding van een electricien tijdens de montage van de bovenleiding van de spoorlijn tussen Dieren en Brummen, in verband met de electrificatie van het baanvak.","  ","","https://commons.wikimedia.org/wiki/Category:033_Dieren-Zutphen|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","27-03-1952","27-03-1952","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 24 cm"
"4E6B3CF9BD4E5961A14834C96949868A","168818","Afbeelding van een gezelschap op het perron van het N.S.-station Amsterdam C.S. te Amsterdam, bij een extra trein ter gelegenheid van het 75-jarig jubileum van Albert Heijn.","  ","","https://commons.wikimedia.org/wiki/Category:586_Amsterdam_CS|https://commons.wikimedia.org/wiki/Category:Amsterdam_Central_station","01-05-1962","31-05-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"978CF1E6914D5F44972B846E5A5DB913","166937","Afbeelding van de kranslegging bij het monument voor tijdens de oorlog gevallen spoorwegpersoneel aan het Moreelsepark te Utrecht, tijdens dodenherdenking.","  ","http://www.wikidata.org/entity/Q2130788","https://commons.wikimedia.org/wiki/Category:Remembrance_of_the_Dead","04-05-1961","04-05-1961","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"42D6DA6138B25429BE09FF9FF87049B5","157662","Portret van drs. L. F. Ploeger (president-directeur van de N.S. van 1979 tot 1992).","  ","","","01-01-1987","31-12-1987","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"B04E449EA7E95707BF271838E3B3761E","156037","Afbeelding van een gedeelte van het door Kees Wuisman ontworpen mozaïek in de loketbalie van N.S.-station Emmen te Emmen.","  ","","https://commons.wikimedia.org/wiki/Category:203_Mariënberg-Emmen|https://commons.wikimedia.org/wiki/Category:Mosaics|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"FA6C28478E8F55B6B3EE22F616D3E333","169676","Afbeelding van de hormachine van de N.S. tijdens onderhoudswerkzaamheden op een emplacement.","NS fotonummer 25344  ","","","01-01-1972","31-12-1972","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"26FFE2B369805933AF66FA3BF12C236F","156600","Afbeelding van de seinhuiswachter bij het bloktoestel in het seinhuis van de N.S. te Zutphen.","  ","","https://commons.wikimedia.org/wiki/Category:609_Zutphen|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Station_Zutphen","12-03-1957","12-03-1957","CC0 1.0",,"Hessels, L. (Nederlandse Spoorwegen), fotograaf",,"breedte 13 cm","hoogte 13 cm"
"30AD5B1AD41550BB85CDAB6BCE5EC379","160619","Afbeelding van het standaard lettertype van de N.S.","Afbeelding behoort tot de Collectie De Pater. Ca. 1980 gemaakte afdruk.  ","","","01-01-1945","31-12-1950","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 8 cm","hoogte 11 cm"
"D7DB2673F5E4598D9BD37B5689396AA4","163908","Afbeelding van een stroomafnemer op de tentoonstelling van N.S. over de electrificatie van de spoorwegen in Noord-Brabant in Breda..","Afbeelding behoort tot de Collectie De Pater.  ","","","01-01-1950","31-12-1950","CC BY 4.0","Nederlandse Spoorwegen","Hessels, L. (Nederlandse Spoorwegen), fotograaf",,"hoogte 17 cm","breedte 23 cm"
"3444D51C78A45EC1ACAB81631248963B","152717","Afbeelding van het plaatsen van de tijdelijke Callender Hamilton spoorbrug over de IJssel te Westervoort.","  ","","https://commons.wikimedia.org/wiki/Category:038_Velperbroek_Aansluiting-Zevenaar|https://commons.wikimedia.org/wiki/Category:Bridges_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1946","31-12-1946","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"B1CBF413AB1A5906907B8C0E2065B797","162965","Gezicht op het S.S.-station Maarn te Maarn.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:035_Lunetten-De_Haar_Aansluiting|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1910","31-12-1920","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"2935E2281A0B5F1B914909B9847F0537","164362","Afbeelding van een rad van avontuur op het perron van het N.S.-station Breda te Breda ter gelegenheid van de opening van de geëlectrificeerde spoorlijnen in Noord-Brabant.","Afbeelding behoort tot de Collectie De Pater. Literatuur:  -""Per feesttrein door juichend Brabant"", in: Nieuw Spoor, juni 1950, blz. 182-183 (bibl. HUA NST 9, jrg. 1950). -""De feestelijke ingebruikneming van de geelectrificeerde lijnen in Noord-Brabant en de Diesel-electrische verbinding Nijmegen-Vlissingen"", in: Op de Rails, 1950, blz. 62-64.  ","","https://commons.wikimedia.org/wiki/Category:544_Breda|https://commons.wikimedia.org/wiki/Category:Station_Breda","11-05-1950","11-05-1950","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 12 cm","hoogte 17 cm"
"3AA03D01F497542CB27DADF47596FD1E","150781","Gezicht op de voorgevel van het N.S.-station Vierlingsbeek te Vierlingsbeek.","  ","","https://commons.wikimedia.org/wiki/Category:052_Beugen-Blerick|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","28-05-1956","28-05-1956","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 13 cm"
